#id lon lat MIH hmax period
id05788 123.865700 8.266700 0.09 0.05 1567
id05789 123.879400 8.200000 0.04 0.04 8752
id05790 123.966700 8.182600 0.05 0.04 3183
id05791 124.033300 8.204500 0.06 0.05 2129
id05792 124.108300 8.200000 0.08 0.05 1991
id05793 124.166700 8.204600 0.08 0.06 2200
id05794 124.233300 8.245300 0.09 0.06 2084
id05795 124.245396 8.335967 0.09 0.06 1968
id05796 124.280500 8.400000 0.09 0.07 2107
id05797 124.297600 8.500000 0.09 0.07 2872
id05798 124.333300 8.552500 0.11 0.08 2046
id05799 124.390800 8.600000 0.12 0.09 2028
id05800 124.466700 8.622400 0.10 0.10 4620
id05801 124.532200 8.566700 0.11 0.11 3872
id05802 124.589700 8.533300 0.09 0.09 3540
id05803 124.666700 8.504100 0.09 0.08 3071
id05804 124.733300 8.496200 0.13 0.10 2310
id05805 124.743443 8.571061 0.15 0.12 2758
id05806 124.734100 8.666700 0.13 0.10 2798
id05807 124.763300 8.766700 0.14 0.11 2857
id05808 124.778700 8.833300 0.24 0.11 1057
id05809 124.774900 8.933300 0.15 0.13 2807
id05810 124.800000 9.002400 0.41 0.13 2722
id05811 124.897000 9.000000 0.19 0.13 1874
id05812 124.947700 8.966700 0.17 0.14 2452
id05813 125.001600 8.933300 0.18 0.12 1759
id05814 125.066700 8.870100 0.10 0.09 3398
id05815 125.133300 8.844500 0.13 0.10 2254
id05816 125.168500 8.900000 0.16 0.12 1646
id05817 125.163651 8.999089 0.19 0.15 1901
id05818 125.194224 9.094269 0.65 0.15 1326
id05819 125.253300 9.033300 0.67 0.15 1140
id05820 125.322500 9.000000 0.21 0.14 1574
id05821 125.401420 8.989883 0.14 0.11 2287
id05822 125.468500 9.000000 0.16 0.13 2553
id05823 125.525200 9.066700 0.46 0.15 4757
id05824 125.515252 9.169932 0.57 0.14 1215
id05825 125.500000 9.251100 0.36 0.11 2624
id05826 125.483400 9.333300 0.38 0.12 2519
id05827 125.461300 9.400000 0.47 0.15 2625
id05828 125.433300 9.475600 0.47 0.14 2617
id05829 125.413800 9.566700 0.45 0.14 2729
id05830 125.394743 9.633452 0.45 0.14 2580
id05831 125.396000 9.733300 0.47 0.14 2550
id05832 125.425300 9.800000 0.49 0.15 2422
id05833 125.436500 9.866700 0.49 0.15 2497
id05834 125.433300 9.910300 0.73 0.15 725
id05835 125.467400 9.966700 0.52 0.17 4980
id05836 125.466700 10.062900 0.53 0.16 2385
id05837 125.446400 10.133300 0.68 0.18 1645
id05838 125.466700 10.223200 0.65 0.17 1474
id05839 125.481500 10.300000 0.67 0.18 1721
id05840 125.466700 10.370800 0.68 0.16 1170
id05841 125.412800 10.433300 0.59 0.18 2474
id05842 125.333300 10.452400 0.54 0.18 2924
id05843 125.292800 10.400000 0.62 0.19 3202
id05844 125.281600 10.300000 0.74 0.18 1346
id05845 125.233300 10.244700 0.81 0.18 933
id05846 125.133300 10.251000 0.56 0.20 3638
id05847 125.135200 10.200000 0.81 0.24 3276
id05848 125.187900 10.133300 1.32 0.36 2557
id05849 125.236439 10.082350 1.37 0.34 1935
id05850 125.266700 10.013800 1.15 0.28 1852
id05851 125.300192 9.933394 0.82 0.22 1856
id05852 125.233300 9.953600 0.79 0.22 1979
id05853 125.199000 10.000000 0.89 0.25 1957
id05854 125.133300 10.064300 0.79 0.24 2580
id05855 125.115983 10.134986 0.79 0.24 2616
id05856 125.091700 10.200000 0.86 0.24 2013
id05857 125.060800 10.266700 1.86 0.43 1444
id05858 125.027300 10.333300 1.32 0.42 4312
id05859 124.982500 10.366700 0.93 0.29 4358
id05860 124.990500 10.266700 0.91 0.29 4469
id05861 125.000000 10.168600 0.99 0.23 1387
id05862 125.016821 10.104299 0.55 0.17 2483
id05863 125.000000 10.026800 1.22 0.32 1687
id05864 124.940000 10.066700 1.43 0.27 405
id05865 124.886300 10.100000 -1.00 -1.00 -1
id05866 124.800000 10.127400 0.79 0.23 2437
id05867 124.733300 10.161200 1.05 0.27 2272
id05868 124.681800 10.166700 1.32 0.31 1626
id05869 124.645300 10.100000 1.25 0.35 1937
id05870 124.641400 10.000000 1.59 0.41 2145
id05871 124.610700 9.933300 2.67 0.67 1972
id05872 124.584300 9.866700 2.81 0.89 3884
id05873 124.598000 9.766700 3.10 0.95 3371
id05874 124.535200 9.723065 2.68 0.66 1881
id05875 124.472062 9.742273 1.79 0.55 3356
id05876 124.406500 9.700000 2.39 0.60 2021
id05877 124.369078 9.638453 2.80 0.69 1859
id05878 124.302136 9.610652 2.74 0.87 4019
id05879 124.233300 9.597900 2.70 0.86 4596
id05880 124.194700 9.600000 2.82 0.65 1493
id05881 124.100000 9.588100 1.64 0.47 2104
id05882 124.000000 9.596800 2.36 0.64 2580
id05883 123.900000 9.595600 1.85 0.52 2796
id05884 123.833300 9.557000 2.31 0.59 2137
id05885 123.733300 9.558100 1.92 0.47 1807
id05886 123.740800 9.600000 1.63 0.40 1830
id05887 123.800000 9.636000 1.66 0.40 1683
id05888 123.848400 9.700000 1.67 0.41 1316
id05889 123.788100 9.733300 1.69 0.42 1979
id05890 123.787400 9.833300 2.04 0.45 1226
id05891 123.766300 9.900000 1.71 0.39 1466
id05892 123.833300 9.916000 2.33 0.53 1410
id05893 123.866700 9.987500 2.10 0.54 2106
id05894 123.901398 10.056656 1.83 0.46 1462
id05895 123.951600 10.100000 2.04 0.52 1515
id05896 123.989800 10.166700 1.56 0.39 1898
id05897 124.022200 10.233300 1.45 0.46 4994
id05898 124.073251 10.272870 2.33 0.68 3081
id05899 124.043500 10.233300 3.46 1.10 4725
id05900 124.081000 10.200000 1.53 0.49 4768
id05901 124.133100 10.266700 1.04 0.24 1552
id05902 124.200000 10.286100 1.10 0.25 1462
id05903 124.266700 10.301400 1.47 0.38 2213
id05904 124.354500 10.333300 1.00 0.26 1545
id05905 124.400000 10.320700 1.62 0.46 2148
id05906 124.466700 10.281200 2.11 0.51 1259
id05907 124.533300 10.250400 1.55 0.39 2002
id05908 124.600000 10.228000 1.91 0.55 2221
id05909 124.672900 10.233300 1.86 0.46 1376
id05910 124.706900 10.300000 1.28 0.34 1765
id05911 124.697400 10.366700 1.08 0.34 5746
id05912 124.698700 10.466700 1.08 0.26 1735
id05913 124.733300 10.513300 1.54 0.42 1807
id05914 124.760200 10.600000 1.20 0.32 1672
id05915 124.788500 10.666700 1.64 0.36 1241
id05916 124.779700 10.766700 0.94 0.26 1875
id05917 124.745000 10.833300 0.51 0.13 1509
id05918 124.700000 10.882600 0.97 0.23 1046
id05919 124.655400 10.933300 1.42 0.34 1258
id05920 124.566700 10.934300 0.84 0.20 1109
id05921 124.533300 10.888200 1.49 0.39 1631
id05922 124.466700 10.865700 1.58 0.34 1118
id05923 124.415800 10.900000 1.55 0.40 1626
id05924 124.365200 10.933300 1.42 0.39 2592
id05925 124.365100 11.033300 1.43 0.45 3775
id05926 124.381100 11.100000 1.54 0.45 3104
id05927 124.372800 11.200000 1.45 0.44 3303
id05928 124.353800 11.266700 1.99 0.55 2646
id05929 124.326900 11.333300 3.85 0.99 1546
id05930 124.300000 11.415900 2.31 0.53 1395
id05931 124.271400 11.500000 1.53 0.35 1361
id05932 124.256900 11.566700 2.33 0.56 1718
id05933 124.300000 11.612000 1.20 0.28 1597
id05934 124.324100 11.700000 1.01 0.25 1447
id05935 124.266700 11.759400 0.95 0.22 1574
id05936 124.278000 11.800000 1.35 0.34 2054
id05937 124.274900 11.900000 1.66 0.53 4193
id05938 124.320200 11.966700 3.37 0.69 581
id05939 124.366700 12.027100 1.31 0.40 3285
id05940 124.365500 12.066700 0.78 0.25 4605
id05941 124.300000 12.117800 0.45 0.13 1987
id05942 124.259000 12.066700 0.46 0.12 1466
id05943 124.184300 12.033300 0.29 0.08 2062
id05944 124.140900 12.066700 0.33 0.08 1763
id05945 124.199000 12.133300 0.32 0.09 2280
id05946 124.264400 12.166700 0.34 0.10 2981
id05947 124.277800 12.233300 0.25 0.07 3029
id05948 124.261800 12.300000 0.33 0.07 502
id05949 124.200000 12.355800 0.27 0.07 1726
id05950 124.133300 12.384800 0.31 0.09 2227
id05951 124.066700 12.354900 0.25 0.09 3269
id05952 124.030300 12.333300 0.24 0.08 3135
id05953 123.966700 12.332400 0.18 0.06 3135
id05954 123.931300 12.266700 0.22 0.06 1447
id05955 123.945400 12.200000 0.18 0.05 2464
id05956 123.973500 12.133300 0.34 0.06 314
id05957 124.007900 12.066700 0.32 0.08 1508
id05958 124.048700 12.000000 0.49 0.13 1605
id05959 124.066700 11.930900 0.55 0.13 1459
id05960 124.102500 11.866700 0.64 0.13 906
id05961 124.094000 11.800000 0.60 0.15 1519
id05962 124.066700 11.708900 0.51 0.13 1680
id05963 124.016100 11.666700 0.46 0.11 1301
id05964 124.053000 11.600000 0.43 0.10 1304
id05965 124.100000 11.541100 0.48 0.12 1593
id05966 124.118200 11.466700 0.39 0.10 1388
id05967 124.120800 11.366700 0.52 0.14 1736
id05968 124.100000 11.293000 0.51 0.14 1800
id05969 124.066700 11.222100 0.35 0.12 3277
id05970 124.037300 11.133300 0.33 0.11 3247
id05971 124.033300 11.095100 0.29 0.10 3307
id05972 124.047700 11.000000 0.31 0.11 3285
id05973 124.051868 10.901389 0.39 0.13 3128
id05974 124.036097 10.810912 0.70 0.17 1727
id05975 124.013900 10.733300 0.65 0.18 1910
id05976 124.030180 10.633840 1.30 0.32 1819
id05977 124.034100 10.566700 0.90 0.29 3584
id05978 124.033300 10.499100 1.11 0.26 1612
id05979 124.006400 10.400000 0.89 0.20 955
id05980 124.040000 10.333300 0.77 0.22 2186
id05981 124.004977 10.284570 0.76 0.21 1807
id05982 123.933300 10.255600 0.82 0.21 1619
id05983 123.856000 10.233300 0.59 0.16 1920
id05984 123.766700 10.209600 0.72 0.18 1481
id05985 123.720400 10.166700 1.00 0.22 1199
id05986 123.684264 10.099809 0.72 0.22 3337
id05987 123.638400 10.033300 1.04 0.26 1972
id05988 123.630600 9.966700 1.04 0.33 4203
id05989 123.602300 9.866700 1.10 0.35 4671
id05990 123.566700 9.816200 1.49 0.34 1321
id05991 123.533300 9.752700 0.98 0.29 3146
id05992 123.503100 9.666700 2.22 0.45 746
id05993 123.483100 9.600000 1.69 0.42 1413
id05994 123.445200 9.533300 1.28 0.32 1871
id05995 123.400000 9.477600 1.22 0.36 3180
id05996 123.366700 9.425700 1.85 0.45 1716
id05997 123.305500 9.366700 2.12 0.53 2002
id05998 123.307600 9.266700 1.78 0.43 1260
id05999 123.278900 9.200000 2.54 0.55 1151
id06000 123.233300 9.138900 2.17 0.53 1271
id06001 123.200000 9.093400 1.57 0.42 2362
id06002 123.136902 9.053131 1.69 0.43 1522
id06003 123.034813 9.046179 1.33 0.31 1511
id06004 122.946500 9.066700 2.52 0.60 1616
id06005 122.900000 9.131800 0.73 0.22 2609
id06006 122.867200 9.200000 1.44 0.40 1879
id06007 122.861800 9.266700 2.11 0.49 1512
id06008 122.821900 9.333300 1.56 0.44 2859
id06009 122.733300 9.362800 1.20 0.37 3430
id06010 122.666700 9.381500 1.38 0.35 2002
id06011 122.600000 9.427600 1.44 0.46 4380
id06012 122.561300 9.466700 2.18 0.55 2025
id06013 122.500000 9.533300 2.02 0.63 3460
id06014 122.464500 9.566700 1.32 0.33 1432
id06015 122.425300 9.633300 1.59 0.51 5250
