#id lon lat MIH hmax period
id05803 124.666700 8.504100 0.00 0.00 1747
id05804 124.733300 8.496200 0.00 0.00 1859
id05805 124.743443 8.571061 -1.00 -1.00 -1
id05806 124.734100 8.666700 0.00 0.00 2111
id05807 124.763300 8.766700 0.00 0.00 840
id05808 124.778700 8.833300 -1.00 -1.00 -1
id05809 124.774900 8.933300 0.00 0.00 1477
id05810 124.800000 9.002400 0.00 0.00 637
id05811 124.897000 9.000000 -1.00 -1.00 -1
id05812 124.947700 8.966700 -1.00 -1.00 -1
id05813 125.001600 8.933300 -1.00 -1.00 -1
id05814 125.066700 8.870100 0.00 0.00 959
id05815 125.133300 8.844500 0.00 0.00 1829
id05816 125.168500 8.900000 0.00 0.00 1604
id05817 125.163651 8.999089 0.00 0.00 1040
id05818 125.194224 9.094269 0.01 0.00 879
id05819 125.253300 9.033300 0.01 0.00 565
id05820 125.322500 9.000000 0.00 0.00 1290
id05821 125.401420 8.989883 0.00 0.00 1097
id05822 125.468500 9.000000 0.00 0.00 863
id05823 125.525200 9.066700 0.00 0.00 807
id05824 125.515252 9.169932 -1.00 -1.00 -1
id05825 125.500000 9.251100 0.01 0.00 2005
id05826 125.483400 9.333300 -1.00 -1.00 -1
id05827 125.461300 9.400000 0.01 0.00 638
id05828 125.433300 9.475600 0.01 0.00 768
id05829 125.413800 9.566700 -1.00 -1.00 -1
id05830 125.394743 9.633452 0.01 0.00 771
id05831 125.396000 9.733300 -1.00 -1.00 -1
id05832 125.425300 9.800000 0.00 0.00 765
id05833 125.436500 9.866700 0.01 0.00 1569
id05834 125.433300 9.910300 0.01 0.00 1057
id05835 125.467400 9.966700 0.00 0.00 1622
id05836 125.466700 10.062900 0.01 0.00 1368
id05837 125.446400 10.133300 0.00 0.00 1041
id05838 125.466700 10.223200 0.00 0.00 3508
id05839 125.481500 10.300000 0.00 0.00 1660
id05840 125.466700 10.370800 0.00 0.00 4091
id05841 125.412800 10.433300 0.00 0.00 4141
id05842 125.333300 10.452400 0.00 0.00 3974
id05843 125.292800 10.400000 0.00 0.00 2497
id05844 125.281600 10.300000 0.00 0.00 1687
id05845 125.233300 10.244700 -1.00 -1.00 -1
id05846 125.133300 10.251000 -1.00 -1.00 -1
id05847 125.135200 10.200000 -1.00 -1.00 -1
id05848 125.187900 10.133300 -1.00 -1.00 -1
id05849 125.236439 10.082350 -1.00 -1.00 -1
id05850 125.266700 10.013800 -1.00 -1.00 -1
id05851 125.300192 9.933394 0.00 0.00 1043
id05852 125.233300 9.953600 0.01 0.00 558
id05853 125.199000 10.000000 0.01 0.00 1141
id05854 125.133300 10.064300 0.01 0.00 1200
id05855 125.115983 10.134986 -1.00 -1.00 -1
id05856 125.091700 10.200000 0.00 0.00 2843
id05857 125.060800 10.266700 0.00 0.00 3140
id05858 125.027300 10.333300 0.00 0.00 1998
id05859 124.982500 10.366700 0.01 0.00 1724
id05860 124.990500 10.266700 0.00 0.00 2686
id05861 125.000000 10.168600 -1.00 -1.00 -1
id05862 125.016821 10.104299 0.00 0.00 1342
id05863 125.000000 10.026800 0.01 0.00 896
id05864 124.940000 10.066700 0.01 0.00 723
id05865 124.886300 10.100000 0.01 0.00 509
id05866 124.800000 10.127400 0.00 0.00 1035
id05867 124.733300 10.161200 0.00 0.00 1199
id05868 124.681800 10.166700 0.00 0.00 1582
id05869 124.645300 10.100000 0.00 0.00 809
id05870 124.641400 10.000000 0.00 0.00 967
id05871 124.610700 9.933300 0.00 0.00 937
id05872 124.584300 9.866700 0.00 0.00 1800
id05873 124.598000 9.766700 0.00 0.00 517
id05874 124.535200 9.723065 -1.00 -1.00 -1
id05875 124.472062 9.742273 -1.00 -1.00 -1
id05876 124.406500 9.700000 -1.00 -1.00 -1
id05877 124.369078 9.638453 0.01 0.00 711
id05878 124.302136 9.610652 -1.00 -1.00 -1
id05879 124.233300 9.597900 0.01 0.00 594
id05880 124.194700 9.600000 0.01 0.00 612
id05881 124.100000 9.588100 -1.00 -1.00 -1
id05882 124.000000 9.596800 0.00 0.00 854
id05883 123.900000 9.595600 0.01 0.00 1019
id05884 123.833300 9.557000 0.01 0.00 727
id05885 123.733300 9.558100 0.00 0.00 717
id05886 123.740800 9.600000 0.00 0.00 1709
id05887 123.800000 9.636000 0.00 0.00 1235
id05888 123.848400 9.700000 -1.00 -1.00 -1
id05889 123.788100 9.733300 0.00 0.00 1739
id05890 123.787400 9.833300 0.00 0.00 901
id05891 123.766300 9.900000 0.01 0.00 810
id05892 123.833300 9.916000 0.01 0.00 1235
id05893 123.866700 9.987500 0.00 0.00 1758
id05894 123.901398 10.056656 0.00 0.00 2740
id05895 123.951600 10.100000 0.00 0.00 1736
id05896 123.989800 10.166700 0.00 0.00 3156
id05897 124.022200 10.233300 0.00 0.00 1819
id05898 124.073251 10.272870 0.00 0.00 2137
id05899 124.043500 10.233300 0.00 0.00 1792
id05900 124.081000 10.200000 0.00 0.00 2134
id05901 124.133100 10.266700 0.00 0.00 2028
id05902 124.200000 10.286100 0.00 0.00 1012
id05903 124.266700 10.301400 0.00 0.00 2467
id05904 124.354500 10.333300 0.00 0.00 892
id05905 124.400000 10.320700 0.00 0.00 1033
id05906 124.466700 10.281200 0.00 0.00 1079
id05907 124.533300 10.250400 0.00 0.00 1848
id05908 124.600000 10.228000 0.00 0.00 2201
id05909 124.672900 10.233300 0.00 0.00 1941
id05910 124.706900 10.300000 0.00 0.00 1958
id05911 124.697400 10.366700 0.00 0.00 2346
id05912 124.698700 10.466700 0.00 0.00 1776
id05913 124.733300 10.513300 0.01 0.00 712
id05914 124.760200 10.600000 0.00 0.00 723
id05915 124.788500 10.666700 0.00 0.00 1032
id05916 124.779700 10.766700 -1.00 -1.00 -1
id05917 124.745000 10.833300 0.00 0.00 1229
id05918 124.700000 10.882600 0.00 0.00 1294
id05919 124.655400 10.933300 0.00 0.00 1969
id05920 124.566700 10.934300 0.00 0.00 1553
id05921 124.533300 10.888200 -1.00 -1.00 -1
id05922 124.466700 10.865700 0.01 0.00 922
id05923 124.415800 10.900000 0.00 0.00 760
id05924 124.365200 10.933300 0.01 0.00 547
id05925 124.365100 11.033300 0.01 0.00 1142
id05926 124.381100 11.100000 -1.00 -1.00 -1
id05927 124.372800 11.200000 0.01 0.00 1136
id05928 124.353800 11.266700 0.01 0.00 583
id05929 124.326900 11.333300 0.01 0.00 1066
id05930 124.300000 11.415900 0.01 0.00 934
id05931 124.271400 11.500000 0.01 0.00 1484
id05932 124.256900 11.566700 0.01 0.00 926
id05933 124.300000 11.612000 0.01 0.00 1518
id05934 124.324100 11.700000 0.01 0.00 1399
id05935 124.266700 11.759400 0.01 0.00 622
id05936 124.278000 11.800000 0.01 0.00 795
id05937 124.274900 11.900000 0.01 0.00 1016
id05938 124.320200 11.966700 0.01 0.00 1222
id05939 124.366700 12.027100 0.01 0.00 2489
id05940 124.365500 12.066700 0.01 0.00 2661
id05941 124.300000 12.117800 0.01 0.00 2123
id05942 124.259000 12.066700 0.01 0.00 1439
id05943 124.184300 12.033300 0.01 0.00 645
id05944 124.140900 12.066700 0.01 0.00 2602
id05945 124.199000 12.133300 0.01 0.00 1717
id05946 124.264400 12.166700 0.01 0.00 1571
id05947 124.277800 12.233300 0.01 0.00 3856
id05948 124.261800 12.300000 0.01 0.00 4042
id05949 124.200000 12.355800 0.01 0.00 3840
id05950 124.133300 12.384800 0.01 0.00 1799
id05951 124.066700 12.354900 -1.00 -1.00 -1
id05952 124.030300 12.333300 0.01 0.00 4005
id05953 123.966700 12.332400 0.01 0.00 1630
id05954 123.931300 12.266700 0.01 0.00 1569
id05955 123.945400 12.200000 0.01 0.00 3469
id05956 123.973500 12.133300 0.01 0.00 1064
id05957 124.007900 12.066700 -1.00 -1.00 -1
id05958 124.048700 12.000000 0.01 0.00 780
id05959 124.066700 11.930900 0.01 0.00 1150
id05960 124.102500 11.866700 0.01 0.00 2762
id05961 124.094000 11.800000 0.01 0.00 1732
id05962 124.066700 11.708900 -1.00 -1.00 -1
id05963 124.016100 11.666700 0.01 0.00 1015
id05964 124.053000 11.600000 0.01 0.00 1032
id05965 124.100000 11.541100 0.01 0.00 1208
id05966 124.118200 11.466700 0.01 0.00 1593
id05967 124.120800 11.366700 0.01 0.00 1886
id05968 124.100000 11.293000 0.01 0.00 913
id05969 124.066700 11.222100 -1.00 -1.00 -1
id05970 124.037300 11.133300 0.00 0.00 858
id05971 124.033300 11.095100 0.00 0.00 926
id05972 124.047700 11.000000 0.01 0.00 868
id05973 124.051868 10.901389 0.01 0.00 702
id05974 124.036097 10.810912 -1.00 -1.00 -1
id05975 124.013900 10.733300 0.01 0.00 750
id05976 124.030180 10.633840 0.00 0.00 734
id05977 124.034100 10.566700 0.00 0.00 910
id05978 124.033300 10.499100 0.00 0.00 884
id05979 124.006400 10.400000 -1.00 -1.00 -1
id05980 124.040000 10.333300 0.00 0.00 1860
id05981 124.004977 10.284570 -1.00 -1.00 -1
id05982 123.933300 10.255600 0.00 0.00 2344
id05983 123.856000 10.233300 0.00 0.00 1994
id05984 123.766700 10.209600 -1.00 -1.00 -1
id05985 123.720400 10.166700 0.01 0.00 1044
id05986 123.684264 10.099809 0.00 0.00 1826
id05987 123.638400 10.033300 0.00 0.00 898
id05988 123.630600 9.966700 0.00 0.00 1185
id05989 123.602300 9.866700 0.00 0.00 1582
id05990 123.566700 9.816200 0.00 0.00 1132
id05991 123.533300 9.752700 -1.00 -1.00 -1
id05992 123.503100 9.666700 -1.00 -1.00 -1
id05993 123.483100 9.600000 0.01 0.00 1013
id05994 123.445200 9.533300 0.01 0.00 907
id05995 123.400000 9.477600 -1.00 -1.00 -1
id05996 123.366700 9.425700 0.00 0.00 659
id05997 123.305500 9.366700 0.00 0.00 666
id05998 123.307600 9.266700 -1.00 -1.00 -1
id05999 123.278900 9.200000 0.01 0.00 944
id06000 123.233300 9.138900 0.00 0.00 1087
id06001 123.200000 9.093400 0.00 0.00 892
id06002 123.136902 9.053131 -1.00 -1.00 -1
id06003 123.034813 9.046179 -1.00 -1.00 -1
id06004 122.946500 9.066700 0.01 0.00 596
id06005 122.900000 9.131800 0.01 0.00 791
id06006 122.867200 9.200000 0.01 0.00 858
id06007 122.861800 9.266700 0.01 0.00 918
id06008 122.821900 9.333300 0.00 0.00 1032
id06009 122.733300 9.362800 0.00 0.00 892
id06010 122.666700 9.381500 -1.00 -1.00 -1
id06011 122.600000 9.427600 0.01 0.00 731
id06012 122.561300 9.466700 0.00 0.00 784
id06013 122.500000 9.533300 0.01 0.00 757
id06014 122.464500 9.566700 0.01 0.00 1008
id06015 122.425300 9.633300 0.01 0.00 491
id06016 122.366700 9.696400 0.01 0.00 779
id06017 122.371500 9.733300 0.01 0.00 682
id06018 122.353600 9.800000 0.01 0.00 896
id06019 122.366700 9.884100 0.01 0.00 1298
id06020 122.400000 9.951200 0.00 0.00 1109
id06021 122.466700 9.989200 0.00 0.00 2369
id06022 122.533300 10.000800 0.00 0.00 1282
id06023 122.627300 10.033300 0.00 0.00 2654
id06024 122.666700 10.084600 0.00 0.00 982
id06025 122.695000 10.166700 0.00 0.00 1971
id06026 122.666700 10.252800 0.00 0.00 2415
id06027 122.600000 10.299300 0.00 0.00 1602
id06028 122.554000 10.333300 0.00 0.00 945
id06029 122.500000 10.393900 0.00 0.00 1484
id06030 122.470800 10.466700 0.00 0.00 2359
id06031 122.466700 10.527800 0.00 0.00 1688
id06032 122.466700 10.592300 0.00 0.00 2236
id06033 122.431300 10.633300 0.00 0.00 2733
id06034 122.333300 10.661300 0.00 0.00 1042
id06035 122.241100 10.633300 0.00 0.00 1525
id06036 122.166700 10.600000 0.00 0.00 1666
id06037 122.100000 10.572600 0.00 0.00 1484
id06038 122.075296 10.519244 0.01 0.00 1209
id06039 122.029178 10.458254 0.00 0.00 562
id06040 121.966700 10.409400 -1.00 -1.00 -1
id06041 121.904700 10.466700 0.01 0.00 655
id06042 121.934400 10.533300 0.01 0.00 1326
id06043 121.954200 10.633300 0.00 0.00 1199
id06044 121.933300 10.725900 0.00 0.00 1383
id06045 121.933200 10.800000 0.01 0.00 617
id06046 121.959000 10.866700 0.00 0.00 720
id06047 121.983721 10.937074 -1.00 -1.00 -1
id06048 122.027800 11.000000 0.00 0.00 987
id06049 122.037870 11.063680 0.01 0.00 1784
id06050 122.029600 11.133300 0.00 0.00 1695
id06051 122.033300 11.213200 0.01 0.00 791
id06052 122.030700 11.266700 0.00 0.00 1417
id06053 122.033300 11.358900 0.01 0.00 1131
id06054 122.025100 11.400000 0.01 0.00 1391
id06055 122.041400 11.466700 0.01 0.00 866
id06056 122.068000 11.533300 0.01 0.00 1360
id06057 122.079100 11.633300 0.01 0.00 981
id06058 122.066700 11.718100 0.01 0.00 1448
id06059 121.992300 11.733300 0.01 0.00 2048
id06060 121.902227 11.752696 0.01 0.00 1111
id06061 121.861300 11.800000 0.01 0.00 1016
id06062 121.870392 11.866920 0.01 0.00 858
id06063 121.898100 11.966700 0.01 0.00 1290
id06064 121.925700 12.033300 0.01 0.00 1060
id06065 121.965921 12.074547 -1.00 -1.00 -1
id06066 121.946600 11.966700 0.01 0.00 1303
id06067 122.000000 11.910600 0.01 0.00 1421
id06068 122.059200 11.866700 0.01 0.00 1345
id06069 122.133300 11.837800 0.00 0.00 1521
id06070 122.233300 11.861100 0.01 0.00 998
id06071 122.269700 11.800000 0.00 0.00 1117
id06072 122.333300 11.743300 0.01 0.00 903
id06073 122.400000 11.707700 -1.00 -1.00 -1
id06074 122.466700 11.667300 0.01 0.00 1897
id06075 122.533300 11.707500 0.01 0.00 1038
id06076 122.608500 11.700000 0.01 0.00 1191
id06077 122.693900 11.700000 0.01 0.00 1447
id06078 122.733300 11.765600 0.01 0.00 1046
id06079 122.758200 11.833300 0.01 0.00 359
id06080 122.790600 11.900000 0.01 0.00 471
id06081 122.833300 11.947400 0.01 0.00 1051
id06082 122.900000 11.974100 0.01 0.00 766
id06083 122.966700 12.000000 0.01 0.00 659
id06084 123.033300 12.038500 0.01 0.00 1650
id06085 123.092900 12.100000 0.01 0.00 1248
id06086 123.126300 12.166700 0.01 0.00 1443
id06087 123.147200 12.233300 0.01 0.00 1266
id06088 123.166700 12.300000 0.01 0.00 2284
id06089 123.191300 12.400000 0.01 0.00 1758
id06090 123.185200 12.500000 0.01 0.00 518
id06091 123.213400 12.566700 0.01 0.00 1121
id06092 123.250400 12.600000 -1.00 -1.00 -1
id06093 123.332500 12.566700 -1.00 -1.00 -1
id06094 123.369000 12.533300 0.00 0.00 1222
id06095 123.466700 12.502700 -1.00 -1.00 -1
id06096 123.519900 12.466700 0.01 0.00 1322
id06097 123.571700 12.433300 -1.00 -1.00 -1
id06098 123.639118 12.376603 0.01 0.00 3629
id06099 123.698200 12.333300 -1.00 -1.00 -1
id06100 123.733300 12.278800 0.01 0.00 2817
id06101 123.800000 12.259500 0.01 0.00 2426
id06102 123.800000 12.315400 0.01 0.00 2703
id06103 123.765100 12.366700 0.01 0.00 1535
id06104 123.711963 12.430503 -1.00 -1.00 -1
id06105 123.666700 12.492000 0.01 0.00 868
id06106 123.633300 12.545200 -1.00 -1.00 -1
id06107 123.598200 12.600000 0.01 0.00 812
id06108 123.593400 12.700000 0.01 0.00 1594
id06109 123.643100 12.700000 0.01 0.00 3382
id06110 123.700000 12.651000 0.01 0.00 2664
id06111 123.743400 12.600000 0.01 0.00 1057
id06112 123.775400 12.533300 0.01 0.00 2017
id06113 123.833300 12.487000 0.01 0.00 1459
id06114 123.886700 12.533300 0.01 0.00 2250
id06115 123.868200 12.633300 0.01 0.00 3029
id06116 123.838800 12.700000 0.01 0.00 1837
id06117 123.814400 12.766700 0.00 0.00 9521
id06118 123.766700 12.811100 0.00 0.00 4207
id06119 123.700000 12.846000 0.00 0.00 6818
id06120 123.630200 12.866700 0.01 0.00 2247
id06121 123.566700 12.913800 0.01 0.00 806
id06122 123.500000 12.963300 0.01 0.00 713
id06123 123.445700 13.000000 0.01 0.00 1108
id06124 123.366700 13.011900 -1.00 -1.00 -1
id06125 123.279900 13.033300 0.01 0.00 1154
id06126 123.233300 13.075000 0.01 0.00 1641
id06127 123.169800 13.033300 0.01 0.00 1571
id06128 123.200000 12.936700 0.01 0.00 1823
id06129 123.266700 12.906200 -1.00 -1.00 -1
id06130 123.296500 12.833300 0.01 0.00 584
id06131 123.300000 12.777000 0.02 0.00 438
id06132 123.233300 12.832800 0.01 0.00 559
id06133 123.171000 12.866700 0.01 0.00 642
id06134 123.128500 12.900000 0.01 0.00 648
id06135 123.066700 12.960000 0.01 0.00 584
id06136 123.000000 12.997500 0.01 0.00 812
id06137 122.938600 13.033300 0.01 0.00 1166
id06138 122.900800 13.100000 0.00 0.00 1268
id06139 122.833300 13.125900 0.01 0.00 1057
id06140 122.756800 13.133300 0.00 0.00 1531
id06141 122.700000 13.170900 0.01 0.00 906
id06142 122.628700 13.166700 0.01 0.00 773
id06143 122.566700 13.175400 -1.00 -1.00 -1
id06144 122.519000 13.233300 0.01 0.00 571
id06145 122.485100 13.300000 0.01 0.00 711
id06146 122.481900 13.400000 -1.00 -1.00 -1
id06147 122.433300 13.444700 0.00 0.00 1470
id06148 122.376600 13.500000 0.00 0.00 1901
id06149 122.333300 13.546800 0.00 0.00 1129
id06150 122.233300 13.546200 0.00 0.00 3570
id06151 122.200000 13.475800 0.01 0.00 705
id06152 122.168900 13.400000 0.00 0.00 1612
id06153 122.133300 13.352600 -1.00 -1.00 -1
id06154 122.072600 13.300000 -1.00 -1.00 -1
id06155 122.054600 13.233300 0.01 0.00 1002
id06156 122.000000 13.197000 0.01 0.00 1038
id06157 121.938900 13.233300 0.00 0.00 3262
id06158 121.866700 13.243300 0.00 0.00 1045
id06159 121.822500 13.300000 0.01 0.00 1312
id06160 121.806600 13.400000 0.00 0.00 1555
id06161 121.825300 13.500000 0.00 0.00 1264
id06162 121.836100 13.566700 0.00 0.00 3481
id06163 121.900000 13.546500 0.00 0.00 3641
id06164 121.966700 13.578700 0.00 0.00 4065
id06165 122.016700 13.633300 0.00 0.00 3986
id06166 122.000000 13.716700 0.00 0.00 4935
id06167 121.950700 13.766700 0.00 0.00 4608
id06168 121.900000 13.807100 0.00 0.00 4240
id06169 121.833300 13.838900 0.00 0.00 2239
id06170 121.733300 13.861100 0.00 0.00 1165
id06171 121.666700 13.887000 0.00 0.00 2442
id06172 121.577500 13.866700 0.00 0.00 3017
id06173 121.509700 13.833300 0.00 0.00 5292
id06174 121.466700 13.787600 0.00 0.00 1202
id06175 121.466700 13.703800 -1.00 -1.00 -1
id06176 121.443100 13.666700 0.00 0.00 4086
id06177 121.366700 13.647600 -1.00 -1.00 -1
id06178 121.300000 13.600600 0.00 0.00 3667
id06179 121.252900 13.600000 0.00 0.00 3123
id06180 121.166700 13.627300 0.00 0.00 1540
id06181 121.066700 13.609800 0.01 0.00 668
id06182 121.025100 13.666700 0.00 0.00 4302
id06183 121.000000 13.756200 0.00 0.00 1872
id06184 120.933300 13.713000 -1.00 -1.00 -1
id06185 120.933300 13.658400 -1.00 -1.00 -1
id06186 120.966700 13.632200 0.00 0.00 4401
id06187 120.869200 13.633300 0.01 0.00 1248
id06188 120.832300 13.666700 0.01 0.00 1095
id06189 120.866700 13.715600 0.00 0.00 3281
id06190 120.905500 13.766700 0.00 0.00 2034
id06191 120.891000 13.833300 0.00 0.00 2809
id06192 120.833300 13.897900 0.00 0.00 2951
id06193 120.766700 13.914700 0.00 0.00 3363
id06194 120.725200 13.866700 0.00 0.00 2077
id06195 120.666200 13.833300 0.00 0.00 1154
id06196 120.677991 13.779586 0.00 0.00 1867
id06197 120.613503 13.831022 -1.00 -1.00 -1
id06198 120.600000 13.908300 0.00 0.00 1649
id06199 120.566700 13.981200 0.00 0.00 1360
id06200 120.500000 14.027400 0.01 0.00 663
id06201 120.460900 14.066700 0.01 0.00 641
id06202 120.487900 14.133300 0.01 0.00 907
id06203 120.522200 14.200000 0.00 0.00 2872
id06204 120.557400 14.266700 0.00 0.00 2276
id06205 120.533300 14.348000 0.00 0.00 2582
id06206 120.466700 14.391400 0.00 0.00 2238
id06207 120.400000 14.420100 0.00 0.00 1128
id06208 120.333300 14.433300 0.01 0.00 1117
id06209 120.296800 14.500000 0.01 0.00 697
id06210 120.240000 14.566700 0.01 0.00 885
id06211 120.238300 14.666700 0.01 0.00 681
id06212 120.200000 14.706300 0.00 0.00 931
id06213 120.133300 14.699700 0.01 0.00 764
id06214 120.073600 14.733300 0.01 0.00 817
id06215 120.061800 14.800000 0.01 0.00 544
id06216 120.033300 14.883100 0.00 0.00 2081
id06217 119.990900 14.933300 0.00 0.00 2757
id06218 119.966700 15.001000 0.00 0.00 2089
id06219 119.958500 15.100000 0.00 0.00 4596
id06220 119.977100 15.166700 0.01 0.00 798
id06221 119.964300 15.233300 0.01 0.00 817
id06222 119.930400 15.300000 0.01 0.00 1109
id06223 119.896600 15.366700 0.01 0.00 601
id06224 119.892600 15.466700 0.00 0.00 963
id06225 119.894400 15.566700 0.00 0.00 1039
id06226 119.866700 15.643300 0.01 0.00 430
id06227 119.826700 15.700000 0.00 0.00 1420
id06228 119.787500 15.766700 0.01 0.00 858
id06229 119.780600 15.866700 0.00 0.00 1051
id06230 119.757990 15.933198 0.01 0.00 829
id06231 119.761400 16.033300 0.00 0.00 2119
id06232 119.765700 16.133300 0.01 0.00 734
id06233 119.766700 16.220400 0.00 0.00 2091
id06234 119.775300 16.300000 -1.00 -1.00 -1
id06235 119.826800 16.366700 0.00 0.00 577
id06236 119.860000 16.433300 0.01 0.00 409
id06237 119.900000 16.470700 0.01 0.00 813
id06238 120.000000 16.478600 0.00 0.00 1548
id06239 120.070400 16.500000 0.00 0.00 1129
id06240 120.133300 16.537200 0.00 0.00 1569
id06241 120.200000 16.570900 0.01 0.00 1189
id06242 120.263600 16.633300 0.00 0.00 1266
id06243 120.300000 16.690600 0.01 0.00 742
id06244 120.321400 16.766700 0.00 0.00 1341
id06245 120.333300 16.847200 0.00 0.00 1912
id06246 120.384900 16.900000 0.00 0.00 1083
id06247 120.422900 16.966700 0.00 0.00 1267
id06248 120.431700 17.066700 0.00 0.00 2198
id06249 120.424600 17.166700 0.00 0.00 1384
id06250 120.416700 17.266700 -1.00 -1.00 -1
id06251 120.433300 17.356300 0.01 0.00 1005
id06252 120.435700 17.433300 0.01 0.00 1151
id06253 120.400000 17.480500 0.00 0.00 1307
id06254 120.333300 17.518800 0.00 0.00 1515
id06255 120.333300 17.595900 0.01 0.00 765
id06256 120.348700 17.666700 0.00 0.00 786
id06257 120.385400 17.733300 0.00 0.00 1297
id06258 120.390000 17.833300 0.00 0.00 926
id06259 120.409100 17.900000 0.00 0.00 2017
id06260 120.433300 17.972000 0.00 0.00 1518
id06261 120.446600 18.066700 0.00 0.00 1740
id06262 120.466700 18.133300 0.01 0.00 694
id06263 120.500000 18.214200 0.01 0.00 744
id06264 120.539400 18.266700 0.00 0.00 937
id06265 120.560600 18.366700 0.01 0.00 476
id06266 120.548100 18.466700 0.01 0.00 910
id06267 120.572000 18.533300 0.01 0.00 636
id06268 120.666700 18.549600 0.01 0.00 745
id06269 120.756800 18.566700 0.00 0.00 1095
id06270 120.774100 18.633300 0.01 0.00 1019
id06271 120.433300 13.535000 -1.00 -1.00 -1
id06272 120.437800 13.533300 -1.00 -1.00 -1
id06273 120.466700 13.514300 0.01 0.00 834
id06274 120.500000 13.512200 0.01 0.00 1976
id06275 120.533300 13.509900 0.01 0.00 2632
id06276 120.566700 13.506400 -1.00 -1.00 -1
id06277 120.600000 13.503500 -1.00 -1.00 -1
id06278 120.617500 13.500000 0.01 0.00 546
id06279 120.633300 13.496200 0.01 0.00 546
id06280 120.666700 13.497300 -1.00 -1.00 -1
id06281 120.700000 13.493900 0.01 0.00 2043
id06282 120.733300 13.478100 0.01 0.00 4597
id06283 120.766700 13.474300 -1.00 -1.00 -1
id06284 120.800000 13.479800 0.01 0.00 2460
id06285 120.833300 13.484800 0.01 0.00 1496
id06286 120.854600 13.500000 -1.00 -1.00 -1
id06287 120.866700 13.505800 -1.00 -1.00 -1
id06288 120.900000 13.510900 0.01 0.00 1120
id06289 120.933300 13.517900 0.01 0.00 1146
id06290 120.965200 13.533300 0.01 0.00 896
id06291 120.966700 13.533900 0.01 0.00 896
id06292 120.967800 13.533300 0.01 0.00 896
id06293 120.975800 13.500000 0.01 0.00 1565
id06294 121.000000 13.475000 0.01 0.00 1565
id06295 121.010300 13.466700 0.01 0.00 2296
id06296 121.033300 13.443400 0.01 0.00 2296
id06297 121.046100 13.433300 0.01 0.00 1319
id06298 121.066700 13.414900 0.01 0.00 1319
id06299 121.100000 13.417500 0.01 0.00 1582
id06300 121.132000 13.433300 0.01 0.00 1353
id06301 121.133300 13.433900 0.01 0.00 1353
id06302 121.155591 13.465878 0.01 0.00 2711
id06303 121.165591 13.477134 0.01 0.00 3109
id06304 121.200000 13.472900 0.01 0.00 3224
id06305 121.214800 13.466700 0.01 0.00 3101
id06306 121.228700 13.433300 0.01 0.00 2063
id06307 121.233300 13.427400 0.01 0.00 2063
id06308 121.249600 13.400000 0.01 0.00 1844
id06309 121.266700 13.384900 0.01 0.00 1844
id06310 121.298000 13.366700 0.01 0.00 1095
id06311 121.300000 13.364800 0.01 0.00 1095
id06312 121.333300 13.335100 0.01 0.00 988
id06313 121.335500 13.333300 0.01 0.00 988
id06314 121.366700 13.302100 0.01 0.00 1289
id06315 121.368900 13.300000 0.01 0.00 1289
id06316 121.400000 13.269800 0.01 0.00 1001
id06317 121.403400 13.266700 0.01 0.00 1001
id06318 121.433300 13.245800 0.01 0.00 1169
id06319 121.444200 13.233300 0.01 0.00 1597
id06320 121.466200 13.200000 0.01 0.00 1669
id06321 121.466700 13.197000 0.01 0.00 1669
id06322 121.500000 13.168600 0.01 0.00 1231
id06323 121.502200 13.166700 0.01 0.00 1231
id06324 121.533300 13.152600 0.01 0.00 2502
id06325 121.546500 13.133300 0.01 0.00 3235
id06326 121.562300 13.100000 0.00 0.00 3288
id06327 121.538100 13.066700 0.01 0.00 1739
id06328 121.533300 13.060200 0.01 0.00 1739
id06329 121.507900 13.033300 0.01 0.00 1328
id06330 121.500900 13.000000 0.01 0.00 1755
id06331 121.505100 12.966700 -1.00 -1.00 -1
id06332 121.507200 12.933300 0.01 0.00 1282
id06333 121.500500 12.900000 0.01 0.00 1938
id06334 121.501200 12.866700 0.01 0.00 1462
id06335 121.500000 12.848100 0.01 0.00 1462
id06336 121.498200 12.833300 0.01 0.00 1274
id06337 121.492100 12.800000 0.01 0.00 1383
id06338 121.498600 12.766700 0.01 0.00 1177
id06339 121.500000 12.764900 0.01 0.00 1177
id06340 121.515100 12.733300 0.01 0.00 835
id06341 121.533300 12.714500 0.01 0.00 835
id06342 121.542200 12.700000 0.01 0.00 1770
id06343 121.549900 12.666700 0.01 0.00 1166
id06344 121.551400 12.633300 0.01 0.00 930
id06345 121.547400 12.600000 0.01 0.00 1439
id06346 121.536000 12.566700 0.01 0.00 981
id06347 121.533300 12.560000 0.01 0.00 981
id06348 121.514300 12.533300 0.01 0.00 1523
id06349 121.500000 12.514200 0.01 0.00 1174
id06350 121.486700 12.500000 0.01 0.00 1460
id06351 121.468500 12.466700 0.01 0.00 1344
id06352 121.466700 12.461900 0.01 0.00 1344
id06353 121.452900 12.433300 0.01 0.00 1294
id06354 121.450200 12.400000 0.01 0.00 1261
id06355 121.464500 12.366700 0.01 0.00 1319
id06356 121.437600 12.333300 0.01 0.00 1213
id06357 121.433300 12.305300 0.01 0.00 1149
id06358 121.431500 12.300000 0.01 0.00 1149
id06359 121.433300 12.290000 0.01 0.00 1149
id06360 121.436700 12.266700 0.01 0.00 1452
id06361 121.448500 12.233300 0.01 0.00 1210
